ORF_Info,Phi_Post_Arith_Mean,Phi_Post_Median,Phi_Post_Geom_Mean,Phi_Post_Harm_Mean,Phi_Post_SD
SAKL0C05038g,0.732898720606495,0.731651546941019,0.715742343736653,0.697436656127422,0.155153028083263
SAKL0C05104g,0.377034432302922,0.374148136324089,0.359171558483929,0.339177263305278,0.111789445003397
SAKL0C05126g,0.0807792229405543,0.0750897493192864,0.0725237095341249,0.063977190259382,0.0368940788274248
SAKL0C05170g,1.32511520920025,1.32430877015771,1.31679084593115,1.30832031471642,0.147492034201415
SAKL0C05192g,1.64541858788624,1.64724576973188,1.63638435994208,1.62722891240037,0.171512696765584
SAKL0C05214g,3.30439104837063,3.29448780847028,3.27346016323991,3.24245290796528,0.45268267629067
SAKL0C05236g,0.483642334337077,0.48115127674064,0.47613442711286,0.46831474229825,0.0839783117145974
SAKL0C05258g,1.10123553637474,1.09447158627813,1.07861166771522,1.05437324387005,0.217929442978272
SAKL0C05280g,0.305448296580207,0.304597333653996,0.291531739504625,0.275524835535631,0.0880129341107611
SAKL0C05302g,0.414082403695191,0.412175889989319,0.402180911764109,0.389098293275635,0.0962790011992526
SAKL0C05324g,0.594350090616486,0.595079431031035,0.584960594646648,0.575007801559085,0.1033820287942
SAKL0C05346g,0.879523582580246,0.87331402450521,0.842755337312278,0.800131407712989,0.242731811426064
SAKL0C05368g,0.457558821454765,0.45453394937061,0.437376066549884,0.414575884705207,0.130083813043356
SAKL0C05390g,1.13277195296567,1.1285267225073,1.10147265248992,1.06800303574813,0.260258702373224
SAKL0C05412g,0.481898905103242,0.481627598202708,0.470155444691024,0.4574520341711,0.103462456567821
SAKL0C05434g,0.234726403390438,0.233270308504886,0.221953596966657,0.207507158688862,0.0744489395956
SAKL0C05456g,0.562806426580127,0.563860057135226,0.551298671741929,0.539019041677803,0.111025068179201
SAKL0C05522g,0.49124544238554,0.480623075906317,0.45930933169006,0.421615534584116,0.1692082547836
SAKL0C05544g,4.02814437729692,4.02452888438005,4.01430544465055,4.00040495704193,0.333489661889533
SAKL0C05566g,4.10029963619027,4.08745816590992,4.0873993672379,4.07452161728442,0.325816944383419
SAKL0C05588g,0.797528258112533,0.794368548848238,0.790478089478688,0.783273786784046,0.105144459831419
SAKL0C05632g,0.82874219620756,0.825558856358227,0.820230795019068,0.811489272577428,0.117620874788351
SAKL0C05654g,2.15262685755638,2.15585648553015,2.1485671114446,2.14445128799809,0.131405980573789
SAKL0C05676g,2.05953691621413,2.05275451662785,2.04662091986667,2.03356721659833,0.229790869237573
SAKL0C05698g,0.703468913773967,0.704578479669922,0.698406482570702,0.69320285330143,0.0834537576150731
SAKL0C05720g,0.357904083338861,0.355537598274601,0.34478862113986,0.329889181085165,0.0932957044896885
SAKL0C05742g,0.291377893426643,0.287112415729538,0.271446691852332,0.248272240008319,0.102721613940797
SAKL0C05764g,0.433310701557666,0.432627997683551,0.424472424986211,0.414938116606287,0.0851649779821145
SAKL0C05786g,1.31043800746149,1.30644932249226,1.30038462436428,1.29013276022054,0.16117536486068
SAKL0C05808g,1.12371834304503,1.11938554013822,1.10515984383183,1.08589780185907,0.201444795282418
SAKL0C05830g,0.979141618693056,0.977633168280945,0.952215768246779,0.922552884215191,0.222678136450471
SAKL0C05852g,0.320201195616405,0.312238202980262,0.29209959367826,0.259902240937661,0.128586631624595
SAKL0C05896g,0.214524717760189,0.207353492383175,0.197984823498463,0.179177504436144,0.0817934660839311
SAKL0C05918g,0.298115721185043,0.294347203403872,0.284357121570867,0.268824712394547,0.087282755782692
SAKL0C05940g,0.384510146345465,0.382333371893964,0.367560985842936,0.348359968580695,0.109672201370245
SAKL0C06006g,0.897848949419261,0.898714622994112,0.874334207741092,0.84831211837628,0.198474290173358
SAKL0C06028g,0.411904554565531,0.40766515127978,0.386659640546209,0.356962223230927,0.137275085232564
SAKL0C06050g,0.380499415890893,0.378346387734025,0.361338864169971,0.339448017859967,0.116113853518278
SAKL0C06072g,0.426132960864117,0.423436316300769,0.409911551377077,0.392233222667511,0.114574535461131
SAKL0C06094g,0.421541623110594,0.418227590616458,0.394316531384757,0.360333038123283,0.143744684885037
SAKL0C06116g,0.583046859103688,0.582439416314522,0.55353551149289,0.52003453386103,0.177587768550747
SAKL0C06138g,1.18809297136579,1.18007518780893,1.15426618998354,1.11662304362029,0.275023904694359
SAKL0C06160g,1.03924118766352,1.03822934916201,1.01887988278827,0.997399494951451,0.202004473613087
SAKL0C06182g,0.9458082866026,0.947496257696888,0.936286284516892,0.926472377566618,0.132565870969601
SAKL0C06204g,0.441637241200086,0.424965024644065,0.403413725545554,0.360507749164732,0.1772556041292
SAKL0C06226g,2.00498356553334,2.00418479724711,1.98998953324068,1.97470384187179,0.243419370467519
SAKL0C06248g,0.398081593583726,0.398059486166837,0.385546019965325,0.371609168225449,0.0960990122500402
SAKL0C06270g,0.757291868979001,0.756000026731622,0.734159853633179,0.708861237201906,0.180957933738057
SAKL0C06292g,0.176082171906748,0.168916959832598,0.159223489134187,0.140591643903261,0.0754146985247592
SAKL0C06314g,0.323075801193216,0.317690020420298,0.295971458981228,0.265258251267347,0.127073211259882
SAKL0C06336g,3.66865644299663,3.66943555357174,3.65715575629824,3.64557128542508,0.289744015755683
SAKL0C06358g,0.615685813247583,0.614460091795561,0.604373900584573,0.592424265277019,0.115692676140504
SAKL0C06380g,3.68308388051304,3.66063944062428,3.64589831002854,3.6084909373039,0.523362960243393
SAKL0C06402g,0.482571912621168,0.481192214292084,0.469648997065171,0.455210134465522,0.108008143081935
SAKL0C06424g,0.268637858456122,0.259657785800721,0.245626903295117,0.21966222931095,0.107806078766508
SAKL0C06446g,0.125368746546628,0.12377546308358,0.118588855062097,0.111062493618901,0.0398993768927801
SAKL0C06468g,0.106398881974301,0.0992764485470316,0.0953883067539038,0.0839896592266216,0.0487704565645367
SAKL0C06490g,1.70757470702918,1.69765498566053,1.67825474752669,1.64786203940098,0.313374825175568
SAKL0C06512g,0.831944930462788,0.826027994942852,0.816316025120076,0.799715467793748,0.157985937033928
SAKL0C06534g,0.137530417121248,0.129331950798739,0.123715461082078,0.109210104062502,0.0616275285469607
SAKL0C06556g,0.339429259649406,0.337055979021642,0.326727379497542,0.312781293857403,0.0898425226031022
SAKL0C06578g,0.693904883604177,0.689140761399103,0.679829527161757,0.664961417787088,0.137093337812206
SAKL0C06600g,0.682571237621225,0.681874576412621,0.679165002088412,0.675722575854744,0.0679118456117354
SAKL0C06622g,0.333901877387546,0.33409438472079,0.325001154703477,0.315250200541584,0.0746638710548928
SAKL0C06666g,0.529555351824629,0.529359904678051,0.518626132738021,0.507022078200697,0.105099996005423
SAKL0C06688g,1.22091096852533,1.22067281174571,1.20850449734833,1.19582670872572,0.172670754997378
SAKL0C06710g,0.48809375833752,0.454411111878492,0.421269882292752,0.345319414618655,0.247798489732795
SAKL0C06732g,0.563693180828096,0.564006561789781,0.554511610654487,0.54477085253989,0.0995707612950623
SAKL0C06754g,0.374388028254432,0.376123012577735,0.360600972665943,0.345186761215419,0.0975195887275859
SAKL0C06776g,0.333613440230413,0.324007611184375,0.309268290593884,0.28134004623048,0.122288862439928
SAKL0C06798g,0.34465314188551,0.339590993168553,0.323587137625692,0.299199256543954,0.114887724018947
SAKL0C06820g,0.68520969970459,0.683301977004383,0.674735885617883,0.663912411499228,0.118367342050369
SAKL0C06842g,0.712482249369885,0.70771089056115,0.679145737119712,0.64054513620285,0.208333381318872
SAKL0C06864g,0.741842382451634,0.733551845411426,0.711440219947389,0.677764746914934,0.205561307411568
SAKL0C06886g,0.691415349229292,0.688995262572201,0.678448934051017,0.664678358992761,0.131459359049031
